,headline,date,snippet,source
664,Fitch Affirms Indonesia's Multipolar at 'B+'; Stable Outlook,09/07/2015,Hypermartstores in 2015 and 2016- Stable productivity of IDR2.8m/sqm,reuters
665,BRIEF-Entra renews and extends lease contract in Valkendorfsgate 6 in Bergen,02/07/2015,"* Norconsult will lease a total of 5,200 sqm under the newlease, thus adding another 930 sqm to the previous contract* The new contract has",reuters
666,Fitch Revises Sunshine's Outlook to Positive; Affirms at 'B-',02/07/2015,"has a large land-bank of 10.6m sqmat end-2014, 13 times from a low average land cost of around CNY900/sqm (12%of the selling",reuters
667,"BRIEF-TLG Immobilien lets 1,200 sqm of office space in Berlin to MeinFernbus FlixBus",02/07/2015,"July 2 (Reuters) - TLG Immobilien AG :* Lets 1,200 square metres of office space in Berlin toMeinFernbus FlixBus* Lease to begin latest",reuters
668,Enersis chairman resigns amid Chile campaign finance probe,30/06/2015,"Chilean company, fertilizer maker SQM , saw a quarter of its value",reuters
669,Fitch Affirms China's Franshion at 'BBB-'; Outlook Stable,26/06/2015,"to 20,847,000 sqm and would sustain morethan 10 years development",reuters
670,Germany's K+S confirms takeover proposal from Potash Corp,25/06/2015,", Jordan's Arab Potash Co PLC  and Chile’s SQM",reuters
671,BRIEF-Alstria Office Reit selles two assets in Munich,24/06/2015,"150 comprise a total lettable area of 13,100 sqm and were sold",reuters
672,Fitch Assigns China Overseas Land's First EUR Notes 'BBB+(EXP)' Ratings,23/06/2015,", it acquired 17 pieces of land with total attributable GFAof 8.6m sqm attributable GFA of 11.7m sqm for CNY42.6bn in 2013. The total",reuters
673,"Sellers cancel deals, hold out for better offers as Shenzhen house prices heat up",17/06/2015,"the first batch launched in October last year at 43,000 yuan/sqm and 47,000 yuan/sqm in November.In contrast, property markets in other first-tier",reuters
674,Fitch Upgrades Pakuwon to 'BB-'; Outlook Stable,17/06/2015,"andSurabaya. Its retail malls' net leaseable area (NLA) of 512,000 sqm",reuters
675,BRIEF-Entra: New lease contract in Moloveien 10 in Bodø,11/06/2015,"contract with the CountyGovenor of Nordland for 4,045 sqm in Moloveien 10",reuters
676,BRIEF-Kungsleden buys properties for 385 mln SEK,05/06/2015,"of 24,000 sqm toprice of msek 385.* The urban portfolio in Stockholm",reuters
677,"BRIEF-TLG Immobilien lets 1,300 sqm of office space on Berlin's Alexanderplatz",29/05/2015,"May 29 (Reuters) - TLG Immobilien AG :* Lets 1,300 square metres of office space on Berlin'sAlexanderplatzSource text for Eikon",reuters
678,Fitch Assigns 'BB-(EXP)' to CIFI's Proposed USD Senior Notes,26/05/2015,"(ASP) of CNY12,235/sqm in 2014 compared with belowCNY10,000/sqm two-tier cities.Substantial JV: CIFI has 9.6m sqm of gross floor area (GFA",reuters
679,Fitch Downgrades Xinyuan to 'B' from 'B+'; Outlook Stable,26/05/2015,"Its total sellable GFA as of March 2015 was 3.2 millionsqm, a 29% increase compared with the 2.5 million sqm land bank inmid-2014. Its",reuters
680,"Potash Corp evaluating SQM, ICL stakes; other holdings 'strategic'",21/05/2015,"ICL.TA> and SQM .Tilk, speaking at a BMO  and ICL minority stakes, it will consider whether it should",reuters
681,"Potash Corp evaluating SQM, ICL stakes",21/05/2015,"and SQM.Tilk, speaking at a BMO investor conference in NewYork, said if Potash Corp could not build on its SQM and ICLminority stakes",reuters
682,"BRIEF-Publity buys ca. 9,000-sqm property in Neu-Isenburg",19/05/2015,"May 19 (Reuters) - Publity AG :* Acquired ca. 9,000-sqm property",reuters
683,Fitch Affirms Golden Wheel Tiandi at 'B'; Outlook Stable,06/05/2015,"sales by GFA to stabilise between 160,000 sqmand 200,000 sqm for 2015",reuters
684,"BRIEF-DO Deutsche Office finalizes 10-year lease agreement for 2,520 sqm of office space",06/05/2015,"May 6 (Reuters) - DO Deutsche Office AG :* Finalized 10-year lease agreement in AM SEESTERN 1property in Dusseldorf for 2,520 square",reuters
685,Fitch Revises Modern Land's Outlook to Positive; Affirms at 'B',05/05/2015,"to CNY5,700/sqm-CNY6,700/sqm in 2015-2018Edue to more projects located",reuters
686,Fitch Rates Jababeka's US Dollar Notes Final 'B+',04/05/2015,"for the issuerinclude:- Cikarang industrial sales volume of 250,000 sqm in 2015 and2016- Kendal industrial sales volume of 125,000 sqm in 2015",reuters
687,Chile's SQM delays U.S. report filing as payment probe continues,30/04/2015,"SANTIAGO, April 30 (Reuters) - Chilean fertilizer firm SQM,which internal investigation into possible illicitpayments.SQM",reuters
688,"What to Watch in the Day Ahead - Thursday, April 30",29/04/2015,"stakes in ICL, Sinofert, Arab Potash Co and Chile'sSQM. Investors",reuters
689,Fitch Assigns Jababeka's USD Notes 'B+(EXP)' Rating,28/04/2015,"industrial sales volume of 250,000 sqm in 2015 and2016- Kendal industrial sales volume of 125,000 sqm in 2015 and250,000 sqm in 2016 - Its power",reuters
690,Fitch Affirms China Vanke at 'BBB+'; Outlook Stable,28/04/2015,(sqm) in 2014. Itcash collection rate hit 90.2% at end-2014 from 86-thirds are in Tier 1 and2 cities. Its land bank of 38.09m sqm,reuters
691,Chile's Bachelet apologises for slow response to scandals,24/04/2015,for invoicinglithium producer SQM and financial groupPenta for services,reuters
692,Fitch Rates Jingrui's Proposed USD Notes 'B(EXP)',23/04/2015,"to CNY9,210 per sqm, due to a bigger proportion oflower-priced projects sqm landcosts due to the higher-tier city focus - Contracted sales",reuters
693,Chairman Julio Ponce not standing for new board at Chile's SQM,22/04/2015,"shareholder of Chilean fertilizer firm SQM, Julio Ponce, did notinclude is putting forward threenew nominees, the statement said.SQM",reuters
694,Power slips from Pinochet cronies as Chile's lithium giant reboots board,22/04/2015,* Shareholders will vote for new SQM board on Friday inSantiago Potash Corp yet to make decision on nominees* SQM is top global,reuters
695,BRIEF-WCM Beteiligungs- und Grundbesitz acquires office property in Berlin-Mitte,20/04/2015,"22.0 million euros ($24 million)or around 2,290 euros per sqm* Closing",reuters
696,"Fitch: Vanke Results Show Its Superior Cash Management, Asset Turnover",13/04/2015,"21.2% to18.06m sqm, while the average selling price (ASP) for contracted sales increased4% to CNY11,909 per sqm. Vanke's cash (both",reuters
697,"BRIEF-Atakule GYO buys 2,470 sqm land at 1.2 million lira",03/04/2015,"April 3 (Reuters) - Atakule GYO :* Buys 2,470 square meters land at 1.2 million lira($467,599) for real estate projectSource text",reuters
698,Fitch Revises Outlook on China Properties Group to Negative,02/04/2015,"sqm,90% of which was from the Chongqing Manhattan project.Short will be more than CNY20,000 per sqm, and for residential propertiesat around",reuters
699,Fitch: Shimao Results Within Expectations; No Rating Impact,02/04/2015,"floor area rose 10.5% to 5.79m sqm, while the average selling price(ASP) for contracted sales decreased 5.3% to CNY12,129 per sqm. EBITDA",reuters
700,BRIEF-Dogus GYO enters rental agreement with Dogus Oto Pazarlama,01/04/2015,"4,290 sqm property in Dogus Center Maslak to DogusOto Pazarlama ve",reuters
701,Chile's SQM sees Q1 results hit by extra expenses following scandal,31/03/2015,"SANTIAGO, March 31 (Reuters) - Chilean fertilizer group SQM.SQM, which has rights to some of the world's largest nitrate",reuters
702,BRIEF-Merlin buys office building and warehouse for 57.9 mln euros,31/03/2015,"a gross leaseable area (GLA) of 9,315 sqm andis fully let to the Ministry",reuters
703,Southern Copper hit by conflicting remarks on Peru mine's future,27/03/2015,struggling with these issues.Fertilizer group SQM ,reuters
704,"BRIEF-Yapi Kredi Koray GYO's unit sells 223,823.63 sqm land for 28.2 mln lira",27/03/2015,sqm land for 28.2 million lira ($10.82 million) plusVAT to Eseyel,reuters
705,BRIEF-Entra: new lease contract in Oslo with Vitec Software Group AB,27/03/2015,"with Vitec SoftwareGroup AB for 1,500 sqm in Biskop Gunnerusgate 14",reuters
706,U.S.-based shareholder of Chile's SQM demands board shake-up,27/03/2015,"of SQM has demanded an overhaul of the board andresignation of its.SailingStone Capital Partners, which holds almost 15 percentof SQM's Nasdaq",reuters
707,Fitch: Guangzhou R&F Results Within Expectations; No Rating Impact,27/03/2015,"contractedsales by gross floor area rose 20% to 4.05m sqm, while the average per sqm. EBITDA margin dropped to 28.2% in 2014 from 33.7% in 2013",reuters
708,Fitch Affirms China Overseas Grand Oceans at 'BBB'/ Stable,25/03/2015,") rose 13% to1.85m sqm, but the average selling price fell 7% to HKD9,763 per sqm. COGO focuseson Tier 3 cities that are regional",reuters
709,Fitch Affirms China Overseas Land at 'BBB+'; Outlook Stable,25/03/2015,"with total attributable GFAof 8.6m sqm at a land premium of CNY38.3bn, compared with 24 pieces of land withtotal attributable GFA of 11.7m sqm",reuters
710,SQM says uncovers $11 mln in questionable payments linked to ex-CEO,25/03/2015,"SANTIAGO, March 25 (Reuters) - Chilean fertilizer companySQM, which",reuters
711,Fitch: Sino-Ocean Land's Aggressive Expansion May Pressure Rating,22/03/2015,"sales by gross floor area (GFA) rose 12% to 2.93m sqm, while the averageselling price remained flat at CNY13,700 per sqm. Fitch considers",reuters
712,Fitch Rates China-based Shimao's USD Notes Final 'BB+',19/03/2015,"area (GFA) rose 10% to 5.79 million sqm,but the average selling price fell 5% to CNY12,130 per sqm. Fitch believes thecompany's improved",reuters
713,Potash Corp undecided about stake in Chile's SQM,18/03/2015,"fertilizer group SQM ,Potash spokesman Randy Burton said.The company's three representatives on SQM's board havequit, Potash Corp said",reuters
714,Potash Corp says quit SQM board over handling of allegations,18/03/2015,of Chilean fertilizer group SQM due to concerns that SQM that anappropriate investigation is conducted or that SQM collaborate,reuters
715,Potash Corp representatives resign from SQM board as scandal deepens,18/03/2015,"SANTIAGO, March 18 (Reuters) - Chilean fertilizer group SQMsaid in thedual share structure of SQM , which hasrights to some",reuters
716,Chile's SQM fires CEO tied to campaign finance scandal,17/03/2015,"SANTIAGO, March 17 (Reuters) - Chile's SQM has fired itschief to the 1973-1990 dictatorship of AugustoPinochet.SQM, which has",reuters
717,Fitch Rates China's Shimao Proposed USD Notes 'BB+(EXP)',10/03/2015,"by gross floor area (GFA) rose 10% to 5.79 million sqm,but the average selling price fell 5% to CNY12,130 per sqm. Fitch believes",reuters
718,Fitch Rates Times Property's USD Senior Notes Final 'B+',09/03/2015,Good Land Bank Quality: Times Property had a land bank of 9.4msqm,reuters
719,Fitch: Little Impact on Indonesian Developers from Proposed Luxury Tax Change,09/03/2015,properties as landed homes thatare larger than 350 square metres (sqm) or apartments larger than 150 sqm.Buyers pay the existing luxury tax,reuters
720,Fitch Rates Country Garden's USD Notes Final 'BB+',09/03/2015,"in 1H14were below 90 sqm, the segment that first-time homebuyers",reuters
721,Campaign finance scandal causes waves in Chile as case hit courts,04/03/2015,"-in-law Julio Ponce, chairman of massive nitrates firm SQM ",reuters
722,"BRIEF-Kungsleden leases 3,900 sqm to Brammer",03/03/2015,"March 3 (Reuters) - Kungsleden Ab* Kungsleden leases 3,900 sqm",reuters
723,Fitch Rates Country Garden's Proposed USD Notes 'BB+(EXP)',26/02/2015,"sqm, the segment that first-time homebuyers gravitate towards",reuters
724,Global firms fuel record surge in Manila office space,25/02/2015,"economy.Developers added 466,354 square metres (sqm) of office spacelast year, near the all-time high of 467,030 sqm in 2009,Colliers",reuters
725,BRIEF-Hemfosa invests 230 mln SEK in two community service properties,25/02/2015,"of 13,283 sqm following extension.A 25-year lease has been signed",reuters
726,Fitch Rates China's Shimao USD Notes Final 'BB+',10/02/2015,"area (GFA) rose 10% to 5.79m sqm, but theaverage selling price fell 5% to was CNY12,130 per sqm. Fitch believes theimproved internal",reuters
727,Fitch Affirms China Resources Land at 'BBB+' with Stable Outlook,10/02/2015,"toincrease to 4.81m sqm of gross floor area (GFA) by end-2016, making with GFA of 2.98msqm at end-2014. Fitch believes CR Land has one",reuters
728,Fitch: No Immediate Impact on COGO's Rating From Profit Warning,10/02/2015,"% to 1.85m sqm, but the average selling price fell 7% to HKD9,763 persqm",reuters
729,BRIEF-Entra signs new lease contracts in Stavanger and in Oslo,06/02/2015,"with the Norwegianmapping authority (Nautical Charts) for 3,927 sqm for 1,500 sqm in Grenseveien 92 at Helsfyr inOslo* The lease contract",reuters
730,Fitch Rates Sino-Ocean Land's USD Notes Final 'BBB-',04/02/2015,Land's22.43m sqm of land bank are located in Tier 1 and 2 cities,reuters
731,Potash Corp's profit beats on higher potash sales; outlook misses,29/01/2015,"APOT.AM> and Chile’s SQM , with an eye toward taking",reuters
732,BRIEF-DO Deutsche Office preliminary revenue of around 108 mln euros,29/01/2015,"acquiredproperty with a usable floor space of around 35,000 sqm",reuters
733,"What to Watch in the Day Ahead - Thursday, Jan. 29",28/01/2015,"and the company's equity stakes in fertilizer companies Sinofert,SQM",reuters
734,Chile to consider public-private partnerships to develop lithium,27/01/2015,", with thewinner of bidding process, fertilizer producer SQM,having its rights",reuters
735,AEW Europe buys Prague logistics park for EUR 150 mln,26/01/2015,"the Prague Airport and includes a 125,000 sqm warehousebeing built",reuters
736,"What to Watch in the Week Ahead and on Monday, Jan. 26",23/01/2015,"company's equity stakes in fertilizer companiesSinofert, SQM, Israel Chemical",reuters
737,Fitch Revises Country Garden's Outlook to Positive; Affirms 'BB+',23/01/2015,"% of its residential properties sold in 1H14were below 90 sqm, the segment",reuters
738,BRIEF-Entra signs lease contract with Norwegian Medicines Agency in Oslo,21/01/2015,"with Norwegian MedicinesAgency for a total of 6,500 sqm in Strømsveien",reuters
739,Fitch Affirms China South City at 'B+'; Outlook Revised to Stable,16/01/2015,"of CNY283/sqm would likely support EBITDA margins at above 30% over 880,000 sqm outside Shenzhen have yet to make materialcontributions",reuters
740,"BRIEF-Alstria Office REIT leases 3,500 sqm in Munich",12/01/2015,"Jan 12 (Reuters) - Alstria Office REIT AG :* Announces signature of a new lease for its asset Suedlichtin Hofmannstrasse 51, Munich* Says",reuters
