,date,headline,stock
9630,2016-07-18 00:00:00,parkervision settles patent fight with samsung; shares up 64%,prkr
9631,2015-12-15 00:00:00,"parkervision sues apple, samsung, others in itc complaint",prkr
9632,2017-01-18 00:00:00,wall street breakfast: samsung leadership in crisis?,pso
9633,2018-03-04 00:00:00,"podcast: mwc 2018, samsung galaxy s9, qualcomm, intel, huawei 5g modems",pxq
9634,2020-03-13 00:00:00,mastercard collaborates with samsung to boost digital access,qiwi
9635,2017-01-19 00:00:00,court denies arrest warrant for samsung chief,qkor
9636,2017-01-18 00:00:00,samsung leadership in crisis?,qkor
9637,2020-04-17 00:00:00,"xilinx (xlnx) adds samsung to clientele, boosts 5g presence",qrvo
9638,2016-10-13 00:00:00,samsung expects $5.3 billion profit hit from note 7 woes,qrvo
9639,2016-07-13 00:00:00,apple supplier tsm lingers in buy zone on nixed samsung rivalry,qrvo
9640,2016-05-11 00:00:00,"apple-samsung battle in china to force qorvo, skyworks volatility",qrvo
9641,2016-03-29 00:00:00,"apple, samsung need complex chips, antennas to juggle airwaves",qrvo
9642,2016-03-07 00:00:00,"samsung galaxy s7: qualcomm, qorvo displace cirrus logic, broadcom",qrvo
9643,2015-05-07 00:00:00,"chipmaker qorvo gaps up thanks to apple, samsung",qrvo
9644,2015-05-07 00:00:00,apple supplier nxp semi to equip samsung in china,qrvo
9645,2015-05-05 00:00:00,apple vs. samsung: this hot stock wins either way,qrvo
9646,2019-04-21 00:00:00,"podcast: apple-qualcomm, intel 5g, samsung galaxy fold",qtec
9647,2017-02-02 00:00:00,quicklogic: some insights into the next samsung wearable,quik
9648,2014-11-04 00:00:00,quicklogic announces production with samsung nx1 compact system camera,quik
9649,2013-08-12 00:00:00,quicklogic powers samsung's tablet - analyst blog,quik
9650,2017-03-01 00:00:00,"charles de vaulx buys bureau veritas sa, cvs health, airbus group se, sells samsung electronics ...",qvca
9651,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",rbc
9652,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",rbc
9653,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",rcii
9654,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",rcii
9655,2011-03-17 00:00:00,"arrow, samsung make deal - analyst blog",rell
9656,2019-04-21 00:00:00,"podcast: apple-qualcomm, intel 5g, samsung galaxy fold",rew
9657,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",rgr
9658,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",rgr
9659,2015-06-23 00:00:00,"red hat, samsung partner on enterprise mobile apps/services",rht
9660,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",rjf
9661,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",rjf
9662,2017-06-01 00:00:00,"charles de vaulx buys ralph lauren corp, kt&g corp, kangwon land inc, sells samsung ...",rl
9663,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",rmax
9664,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",rmax
9665,2016-09-18 00:00:00,samsung sells off shares in four tech firms,rmbs
9666,2014-10-09 00:00:00,anadigics' proeficient-plus powers samsung galaxy note 4 - analyst blog,rmbs
9667,2014-01-06 00:00:00,rambus & samsung ink 10-year deal - analyst blog,rmbs
9668,2013-08-12 00:00:00,quicklogic powers samsung's tablet - analyst blog,rmbs
9669,2020-04-20 00:00:00,masimo collaborates with samsung to help fight coronavirus,rmd
9670,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",roic
9671,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",roic
9672,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",rok
9673,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",rok
9674,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",rop
9675,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",rop
9676,2014-12-31 00:00:00,google's lollipop update on more samsung s5 models soon - analyst blog,rovi
9677,2012-09-19 00:00:00,"can samsung save radio shack (rsh, nok, msft, ssnlf)",rsh
9678,2011-09-29 00:00:00,samsung galaxy s ii is a stellar smartphone,rsh
9679,2016-10-14 00:00:00,"week in review: nasdaq tested, samsung feels heat, big banks report earnings",rspp
9680,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",ruth
9681,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",ruth
9682,2019-04-21 00:00:00,"podcast: apple-qualcomm, intel 5g, samsung galaxy fold",ryt
9683,2018-11-11 00:00:00,"podcast: samsung developer conference, amd 7nm, google policies",ryt
9684,2018-03-04 00:00:00,"podcast: mwc 2018, samsung galaxy s9, qualcomm, intel, huawei 5g modems",ryt
9685,2020-02-11 00:00:00,sprint true mobile 5g network adds samsung galaxy s—… series on march 6,s
9686,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",save
9687,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",save
9688,2016-10-14 00:00:00,"week in review: nasdaq tested, samsung feels heat, big banks report earnings",save
9689,2016-10-10 00:00:00,"nobody wants twitter?; tesla's new product, samsung's striking out - eye on tech",scty
9690,2016-10-09 00:00:00,"sunday wrap: tesla's musk, alibaba-spielberg, opdivo flop, samsung woes",scty
9691,2015-03-26 00:00:00,"samsung, tesla, solar firms pursue battery microgrids",scty
9692,2015-03-25 00:00:00,samsung taps battery microgrid after solarcity-tesla,scty
9693,2013-05-23 00:00:00,samsung's galaxy s4 smartphone off to fast start,shw
9694,2017-01-05 00:00:00,samsung electronics q4 profit jumps 50%; apple to open korea store,simo
9695,2012-06-05 00:00:00,can apple avoid being 'rimmed' by samsung?,siri
9696,2017-02-08 00:00:00,six flags renews vr collaboration with samsung,six
9697,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",sjm
9698,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",sjm
9699,2018-09-14 00:00:00,"sk telecom names samsung, ericsson, nokia as 5g suppliers",skm
9700,2013-10-09 00:00:00,samsung's curved-glass phone looks like 'death-ray' building,skm
9701,2020-02-23 00:00:00,it begins: samsung shutters smartphone factory in south korea after virus outbreak,smh
9702,2019-07-05 00:00:00,tumble in samsung profit forecast hits chip sector,smh
9703,2019-04-30 00:00:00,semis green despite samsung caution,smh
9704,2018-03-04 00:00:00,"podcast: mwc 2018, samsung galaxy s9, qualcomm, intel, huawei 5g modems",smh
9705,2018-01-31 00:00:00,"semiconductors finishing day strong after amd, samsung reports",smh
9706,2013-02-03 00:00:00,a surprising winner in the apple-samsung fight,smi
9707,2012-11-28 00:00:00,atmel's solution for samsung - analyst blog,smi
9708,2015-10-19 00:00:00,"sandisk +6%; samsung reportedly ""keeping a close eye"" on sale efforts",sndk
9709,2015-09-06 00:00:00,"micron, sandisk, sk hynix: why is samsung building a $23 billion fab?",sndk
9710,2015-06-26 00:00:00,"what's the deal on ssds? a look at samsung, sndk, mu, intc, stx, wdc - analyst blog",sndk
9711,2016-10-24 00:00:00,synopsys highlights tools certified for samsung's second-generation 10-nanometer process,snps
9712,2013-09-05 00:00:00,samsung deploys synopsys product - analyst blog,snps
9713,2019-07-05 00:00:00,tumble in samsung profit forecast hits chip sector,soxl
9714,2019-04-30 00:00:00,semis green despite samsung caution,soxl
9715,2018-03-04 00:00:00,"podcast: mwc 2018, samsung galaxy s9, qualcomm, intel, huawei 5g modems",soxl
9716,2018-02-02 00:00:00,samsung headed for china agreement in likely ding to dram prices,soxl
9717,2018-01-31 00:00:00,"semiconductors finishing day strong after amd, samsung reports",soxl
9718,2019-07-05 00:00:00,tumble in samsung profit forecast hits chip sector,soxs
9719,2019-04-30 00:00:00,semis green despite samsung caution,soxs
9720,2018-03-04 00:00:00,"podcast: mwc 2018, samsung galaxy s9, qualcomm, intel, huawei 5g modems",soxs
9721,2018-02-02 00:00:00,samsung headed for china agreement in likely ding to dram prices,soxs
9722,2018-01-31 00:00:00,"semiconductors finishing day strong after amd, samsung reports",soxs
9723,2019-07-05 00:00:00,tumble in samsung profit forecast hits chip sector,soxx
9724,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",spb
9725,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",spb
9726,2015-06-09 00:00:00,"the zacks analyst blog highlights: apple, lg display, siliconware precision industries, samsung electronics and united microelectronics - press releases",spil
9727,2014-07-15 00:00:00,office depot adds samsung smart printers to product line - analyst blog,spls
9728,2013-06-27 00:00:00,"csiq partners samsung, shares rise - analyst blog",spwr
9729,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",sre
9730,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",sre
9731,2016-08-11 00:00:00,"lam-kla merger hampered by likely samsung, hitachi objections",ssy
9732,2016-09-06 00:00:00,ge's print job; apple capitalizing on samsung's recall; social media mania - eye on tech,ssys
9733,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",st
9734,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",st
9735,2019-01-10 00:00:00,"apple roundup: negative preannouncement, samsung deal",stm
9736,2015-04-14 00:00:00,"invensense upgraded on apple, samsung, xiaomi sales",stm
9737,2015-01-02 00:00:00,synaptics may have lost a samsung design win,stm
9738,2013-06-03 00:00:00,"intel shares up on samsung tablet win, stock upgrade",stm
9739,2015-06-30 00:00:00,statoil awards $888m platform contract to samsung heavy,sto
9740,2012-09-14 00:00:00,statoil & samsung in new fsu deal - analyst blog,sto
9741,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",stz
9742,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",stz
9743,2015-06-25 00:00:00,"semi -3.2%; sunedison, samsung unloading stakes",sune
9744,2015-03-26 00:00:00,"samsung, tesla, solar firms pursue battery microgrids",sune
9745,2015-03-25 00:00:00,samsung taps battery microgrid after solarcity-tesla,sune
9746,2014-06-03 00:00:00,stock futures moderately lower; samsung deal lifts interdigital,swhc
9747,2018-12-06 00:00:00,tivo refreshes license with samsung to aid customer relations,symc
9748,2016-11-28 00:00:00,"samsung to hike returns, review structure in latest elliott win",symc
9749,2016-11-08 00:00:00,"synaptics -5.6% on samsung electronics, precise biometrics arrangement; cowen and company considers oversold",syna
9750,2015-12-14 00:00:00,"wsj: samsung's galaxy s7 to sport pressure-sensitive display, high-speed charging",syna
9751,2015-04-01 00:00:00,samsung gets rave reviews for galaxy s6,syna
9752,2015-03-01 00:00:00,"samsung launches s6 with metal/glass body, 2k display, new fingerprint sensor",syna
9753,2015-01-16 00:00:00,synaptics closes up 3.1% after samsung fingerprint sensor report,syna
9754,2015-01-02 00:00:00,synaptics may have lost a samsung design win,syna
9755,2014-08-01 00:00:00,"synaptics soars on strong earnings, samsung traction",syna
9756,2014-07-22 00:00:00,this samsung supplier is a great buy,syna
9757,2014-06-26 00:00:00,why this samsung supplier is a good buy,syna
9758,2014-06-13 00:00:00,"logitech peripherals for samsung, esports - analyst blog",syna
9759,2014-02-21 00:00:00,samsung galaxy s5 looks to dethrone apple iphone 5s,syna
9760,2014-02-19 00:00:00,synaptics fingerprint tech said in new samsung galaxy,syna
9761,2013-06-26 00:00:00,"synaptics up on samsung phone boom, but could see swoon",syna
9762,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",syy
9763,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",syy
9764,2018-01-17 00:00:00,"yacktman focused fund reduces samsung, microsoft, sysco positions",syy
9765,2018-01-16 00:00:00,"yacktman focused fund buys bollore sa, sells samsung electronics co, microsoft corp, sysco corp",syy
9766,2019-09-24 00:00:00,transocean calls off korea's samsung twin-drillship contract,tcp
9767,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",tds
9768,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",tds
9769,2015-01-06 00:00:00,us cellular (usm) to offer samsung galaxy note edge - analyst blog,tds
9770,2014-06-30 00:00:00,u.s. cellular unveils new samsung galaxy tab - analyst blog,tds
9771,2016-08-14 00:00:00,week in review: korea's samsung biologics files for $2.5 billion ipo,tech
9772,2019-04-21 00:00:00,"podcast: apple-qualcomm, intel 5g, samsung galaxy fold",tecl
9773,2018-11-11 00:00:00,"podcast: samsung developer conference, amd 7nm, google policies",tecl
9774,2018-03-04 00:00:00,"podcast: mwc 2018, samsung galaxy s9, qualcomm, intel, huawei 5g modems",tecl
9775,2019-04-21 00:00:00,"podcast: apple-qualcomm, intel 5g, samsung galaxy fold",tecs
9776,2018-11-11 00:00:00,"podcast: samsung developer conference, amd 7nm, google policies",tecs
9777,2018-03-04 00:00:00,"podcast: mwc 2018, samsung galaxy s9, qualcomm, intel, huawei 5g modems",tecs
9778,2018-11-12 00:00:00,"cobas asset management cobas selección fi buys aryzta ag, samsung c&t corp, owens-illinois ...",tef
9779,2014-09-25 00:00:00,at&t smartphone suite to add samsung gear s this fall - analyst blog,tef
9780,2013-10-07 00:00:00,orange-samsung tie up - analyst blog,tef
9781,2013-08-12 00:00:00,"htc, zte, blackberry defend against samsung, apple",tef
9782,2013-05-17 00:00:00,telefonica joins hands with samsung - analyst blog,tef
9783,2018-01-22 00:00:00,"samsung electronics 2018 capex could be bad for competitors, great for suppliers",tel
9784,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",ths
9785,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",ths
9786,2016-07-13 00:00:00,apple supplier tsm lingers in buy zone on nixed samsung rivalry,ti
9787,2015-11-30 00:00:00,"qualcomm, samsung seen in globalfoundries bid battle",ti
9788,2013-10-07 00:00:00,orange-samsung tie up - analyst blog,ti
9789,2018-12-06 00:00:00,tivo refreshes license with samsung to aid customer relations,tivo
9790,2015-09-09 00:00:00,"tivo treads water after revenue beat, solid guidance; samsung sued",tivo
9791,2019-02-17 00:00:00,"spotlight on walmart, samsung and cagny (stocks to watch podcast)",tjx
9792,2019-02-16 00:00:00,"stocks to watch: spotlight on walmart, samsung and cagny",tjx
9793,2015-10-16 00:00:00,"thomson reuters, samsung partner on offering for legal, financial sectors",tri
9794,2014-12-03 00:00:00,"corning eyes asia, buys samsung fiber-optics unit",trmb
9795,2020-02-20 00:00:00,samsung begins 7nm chip production: should amd & intel worry?,tsm
9796,2020-02-18 00:00:00,"tech daily: aapl guidance cut, qcom chooses samsung, huawei restrictions, amzn climate fund",tsm
9797,2019-11-01 00:00:00,samsung electronics: a good start for a record-setting year,tsm
9798,2019-04-24 00:00:00,samsung investing $116b in non-memory chips,tsm
9799,2018-12-20 00:00:00,ibm taps samsung for 7nm processes,tsm
9800,2018-05-23 00:00:00,iphone goes 7nm as samsung touts superior technology,tsm
9801,2018-02-23 00:00:00,samsung will invest $6b in next-gen ics,tsm
9802,2018-01-26 00:00:00,tsmc kicks off $24b chip project to hold off samsung,tsm
9803,2016-12-14 00:00:00,apple/tsmc partnership leaves samsung out in the cold,tsm
9804,2016-10-17 00:00:00,samsung electronics commences mass 10-nanometer processor fabrication,tsm
